time_start,time_end,model,launch_place,target,launched,destroyed,source,category,national_origin,type,manufacturer,destroyed_ratio,year,month,day,day_of_week,latitude,longitude
2024-05-26,2024-05-26 08:00,X-47 Kinzhal,Tambov,Ukraine,2.0,0,kpszsu/posts/pfbid0iQ28D6tTfeUn7WSUUAuJyUPtqqzQFkswSWLNZA2kjrPH7QRJvLDkbkbizW631fkgl,cruise missile,russia,air-launched ballistic,,0.0,2024,5,26,Sunday,52.731118499999994,41.434199146086904
2024-05-26,2024-05-26 08:00,X-101/X-555,Saratov,Ukraine,12.0,12,kpszsu/posts/pfbid0iQ28D6tTfeUn7WSUUAuJyUPtqqzQFkswSWLNZA2kjrPH7QRJvLDkbkbizW631fkgl,cruise missile,russia,air-launched,,100.0,2024,5,26,Sunday,51.530018,46.034683
2024-05-26,2024-05-26 08:00,Shahed-136/131,Primorsko-Akhtarsk,Ukraine,31.0,31,kpszsu/posts/pfbid0iQ28D6tTfeUn7WSUUAuJyUPtqqzQFkswSWLNZA2kjrPH7QRJvLDkbkbizW631fkgl,UAV,iran,loitering munition,Shahed Aviation Industries,100.0,2024,5,26,Sunday,46.043181,38.1554803
2024-05-23,2024-05-23,Orlan-10,,Kherson oblast,1.0,1,PvKPivden/posts/pfbid02WHFXXEzNVj6c469VYkb8WeECn17WvZ5Fp632s63Mbq6T3xEnxK8JKch5VVMvtV3Rl,UAV,russia,reconnaissance,Special Technology Center,100.0,2024,5,23,Thursday,,
2024-05-22,2024-05-22 22:55,X-59/X-69,,Dnipropetrovsk oblast,1.0,1,pvkshid/posts/pfbid08fr5fyWwMHjpNuV8jVWytu5PeYEQyvmW3kuMVe5wrreKXdqsNFxumqHx3t3ensjWl,cruise missile,russia,,,100.0,2024,5,22,Wednesday,,
2024-05-22,2024-05-22 08:00,ZALA,,Zaporizhzhia oblast,1.0,1,pvkshid/posts/pfbid025HV8V7xtsagoCu8G6uCYknEiByDaeJk8uet2pZHBNTA6YBmp2BQnZEp6g89enzzAl,UAV,russia,reconnaissance,ZALA Aero Group,100.0,2024,5,22,Wednesday,,
2024-05-22,2024-05-22 08:00,X-59/X-69,,Zaporizhzhia oblast,1.0,1,pvkshid/posts/pfbid025HV8V7xtsagoCu8G6uCYknEiByDaeJk8uet2pZHBNTA6YBmp2BQnZEp6g89enzzAl,cruise missile,russia,,,100.0,2024,5,22,Wednesday,,
2024-05-22,2024-05-22 08:00,Shahed-136/131,Primorsko-Akhtarsk,Ukraine,24.0,24,kpszsu/posts/pfbid02igQ3YsMtT8nFt8rfS6QwA8itwSqLJd7VgBD4ajvf2BsGsRs9tvUsVUuJex5HUfGNl,UAV,iran,loitering munition,Shahed Aviation Industries,100.0,2024,5,22,Wednesday,46.043181,38.1554803
2024-05-22,2024-05-22 08:00,Orlan-10,,Dnipropetrovsk oblast,1.0,1,pvkshid/posts/pfbid02QTu9jVhFF29ReEXQvVVxs2HVuzPdPrhqkTUrvSTMS2Y3Btr3s6nrZ81EVMfS16JHl,UAV,russia,reconnaissance,Special Technology Center,100.0,2024,5,22,Wednesday,,
2024-05-22,2024-05-22,Orlan-10,,Odesa oblast,1.0,1,PvKPivden/posts/pfbid0rXhNoV2fwBk9SFAxBaDabewLSALunwykVhs4rReum7y6yikaPnaK3bXgeBoEZFpJl,UAV,russia,reconnaissance,Special Technology Center,100.0,2024,5,22,Wednesday,,
2024-05-21,2024-05-21 08:00,Shahed-136/131,Primorsko-Akhtarsk,Ukraine,29.0,28,kpszsu/posts/pfbid0dTLgsDbFynjLfouWCdX3SU7vE2Q1Zc8ftN8yTHi4hcrFM3DC7aL5iwNjCBewKLBUl,UAV,iran,loitering munition,Shahed Aviation Industries,96.55,2024,5,21,Tuesday,46.043181,38.1554803
2024-05-20,2024-05-20 11:00,X-59/X-69,,Kryvyi Rih,1.0,1,pvkshid/posts/pfbid02w39G2WQZfNqxeT6LN4x2vtP56cxPKwge5s1ziD5mDTBGQjQEFhEL3QhWeeg4wF9ol,cruise missile,russia,,,100.0,2024,5,20,Monday,,
2024-05-20,2024-05-20 08:00,Shahed-136/131,Primorsko-Akhtarsk,Ukraine,29.0,29,kpszsu/posts/pfbid0dTLgsDbFynjLfouWCdX3SU7vE2Q1Zc8ftN8yTHi4hcrFM3DC7aL5iwNjCBewKLBUl,UAV,iran,loitering munition,Shahed Aviation Industries,100.0,2024,5,20,Monday,46.043181,38.1554803
2024-05-20,2024-05-20 08:00,Orlan-10,,Odesa oblast,2.0,2,PvKPivden/posts/pfbid0DWqqtVtegs3McvoZPzNZqYjMZbabPBNeJ9ui6hgx7qfckAqgyt5NuvZDjHvAKSeXl,UAV,russia,reconnaissance,Special Technology Center,100.0,2024,5,20,Monday,,
2024-05-20,2024-05-20 08:00,Iskander-M,,Kharkiv oblast,1.0,0,kpszsu/posts/pfbid0dTLgsDbFynjLfouWCdX3SU7vE2Q1Zc8ftN8yTHi4hcrFM3DC7aL5iwNjCBewKLBUl,ballistic missile,russia,TV-guided,,0.0,2024,5,20,Monday,,
2024-05-20,2024-05-20 08:00,Iskander-M,,Odesa oblast,1.0,0,PvKPivden/posts/pfbid0DWqqtVtegs3McvoZPzNZqYjMZbabPBNeJ9ui6hgx7qfckAqgyt5NuvZDjHvAKSeXl,ballistic missile,russia,TV-guided,,0.0,2024,5,20,Monday,,
2024-05-20,2024-05-20,Supercam,,Kherson oblast,1.0,1,PvKPivden/posts/pfbid0neWEb7VBxTMoc1SkbzS8kGvR8LugQ6N9k1CZH5wnKTJ4h296R5ppC8ZULtaCQEiel,UAV,russia,reconnaissance,Unmanned Systems Group,100.0,2024,5,20,Monday,,
2024-05-20,2024-05-20,Orlan-10,,Odesa oblast,1.0,1,PvKPivden/posts/pfbid0neWEb7VBxTMoc1SkbzS8kGvR8LugQ6N9k1CZH5wnKTJ4h296R5ppC8ZULtaCQEiel,UAV,russia,reconnaissance,Special Technology Center,100.0,2024,5,20,Monday,,
2024-05-20,2024-05-20,Lancet,,Kherson oblast,1.0,1,PvKPivden/posts/pfbid0neWEb7VBxTMoc1SkbzS8kGvR8LugQ6N9k1CZH5wnKTJ4h296R5ppC8ZULtaCQEiel,UAV,russia,loitering munition,ZALA Aero Group,100.0,2024,5,20,Monday,,
2024-05-19,2024-05-19 18:00,X-59/X-69,,Dnipropetrovsk oblast,1.0,1,pvkshid/posts/pfbid02CZagij6XW5BGFHjBJSGZtk6MoNvFtanPsZSqqL58xRDBHZ77DC4we1iXkAakv47ql,cruise missile,russia,,,100.0,2024,5,19,Sunday,,
2024-05-19,2024-05-19 08:00,Shahed-136/131,Primorsko-Akhtarsk,Ukraine,37.0,37,kpszsu/posts/pfbid0q7TawTsmqP2Jj3NDGx2SttpjfrDVeh7yxWbqzx2pP2VmHvVsEcDWfAtEWrp11zbgl,UAV,iran,loitering munition,Shahed Aviation Industries,100.0,2024,5,19,Sunday,46.043181,38.1554803
2024-05-19,2024-05-19 08:00,Orlan-10,,Odesa oblast,1.0,1,PvKPivden/posts/pfbid0HDSVfWJh6SVSqBr16zDzhbn2R3d9ShP5JR3WUHhe4jREs843r8en94wPA6NHmyZrl,UAV,russia,reconnaissance,Special Technology Center,100.0,2024,5,19,Sunday,,
2024-05-18,2024-05-18 16:00,X-59/X-69,,Dnipropetrovsk oblast,1.0,1,pvkshid/posts/pfbid0S8YsF8yYvYBkw4jAeS8NSeW4FDdw9HnGA13hcyPqzPTxAB7LMGRN38QumCyhtbSbl,cruise missile,russia,,,100.0,2024,5,18,Saturday,,
2024-05-18,2024-05-18 16:00,Supercam,,Dnipropetrovsk oblast,1.0,1,pvkshid/posts/pfbid0S8YsF8yYvYBkw4jAeS8NSeW4FDdw9HnGA13hcyPqzPTxAB7LMGRN38QumCyhtbSbl,UAV,russia,reconnaissance,Unmanned Systems Group,100.0,2024,5,18,Saturday,,
2024-05-18,2024-05-18 16:00,Shahed-136/131,,Dnipropetrovsk oblast,1.0,1,pvkshid/posts/pfbid0S8YsF8yYvYBkw4jAeS8NSeW4FDdw9HnGA13hcyPqzPTxAB7LMGRN38QumCyhtbSbl,UAV,iran,loitering munition,Shahed Aviation Industries,100.0,2024,5,18,Saturday,,
2024-05-18,2024-05-18 08:00,Shahed-136/131,Primorsko-Akhtarsk,Ukraine,13.0,13,kpszsu/posts/pfbid0omUyckzgypWUNw19yjVQxoECYTxXfuXDUWZZLv61zpHD4Z3UN3D9WmzKH3caWK13l,UAV,iran,loitering munition,Shahed Aviation Industries,100.0,2024,5,18,Saturday,46.043181,38.1554803
2024-05-18,2024-05-18 08:00,Orlan-10,,Odesa oblast,1.0,1,PvKPivden/posts/pfbid027GGEdwzXPhGBoWceUmsHfnd5QjVp3thbNoh636hnLpKuvpyndSBwAviAUDhDRuE1l,UAV,russia,reconnaissance,Special Technology Center,100.0,2024,5,18,Saturday,,
2024-05-18,2024-05-18 06:00,Iskander-M,,Odesa oblast,1.0,0,PvKPivden/posts/pfbid027GGEdwzXPhGBoWceUmsHfnd5QjVp3thbNoh636hnLpKuvpyndSBwAviAUDhDRuE1l,ballistic missile,russia,TV-guided,,0.0,2024,5,18,Saturday,,
2024-05-18,2024-05-18,Supercam,,Kherson oblast,2.0,2,PvKPivden/posts/pfbid0HDSVfWJh6SVSqBr16zDzhbn2R3d9ShP5JR3WUHhe4jREs843r8en94wPA6NHmyZrl,UAV,russia,reconnaissance,Unmanned Systems Group,100.0,2024,5,18,Saturday,,
2024-05-17,2024-05-17 08:00,Supercam,,Mykolaiv oblast,1.0,1,PvKPivden/posts/pfbid0sFQqZ2DmrYpefueFDjfLtDt1FsFx3v1BMkka4EkvxagTLtw9LY9n5mxMkBmXYpE2l,UAV,russia,reconnaissance,Unmanned Systems Group,100.0,2024,5,17,Friday,,
2024-05-17,2024-05-17 08:00,Shahed-136/131,Primorsko-Akhtarsk,Ukraine,20.0,20,kpszsu/posts/pfbid02qwQBek2UH4Bf9LqX9FGTEDUi4JnC8TnbYz7QoYFUjmt4xe5xotfZxrVkuMYD1Utkl,UAV,iran,loitering munition,Shahed Aviation Industries,100.0,2024,5,17,Friday,46.043181,38.1554803
2024-05-17,2024-05-17 08:00,Orlan-10,,Mykolaiv oblast,1.0,1,PvKPivden/posts/pfbid0sFQqZ2DmrYpefueFDjfLtDt1FsFx3v1BMkka4EkvxagTLtw9LY9n5mxMkBmXYpE2l,UAV,russia,reconnaissance,Special Technology Center,100.0,2024,5,17,Friday,,
2024-05-17,2024-05-17,ZALA,,Kherson oblast,2.0,2,PvKPivden/posts/pfbid0CFTDmqRu9QKasdJM7kqxmtUqh4jvUEP97yxBNRpXRErVuF3z6u6av6mQ5tFAFymkl,UAV,russia,reconnaissance,ZALA Aero Group,100.0,2024,5,17,Friday,,
2024-05-17,2024-05-17,X-59/X-69,,Odesa oblast,3.0,3,PvKPivden/posts/pfbid0CFTDmqRu9QKasdJM7kqxmtUqh4jvUEP97yxBNRpXRErVuF3z6u6av6mQ5tFAFymkl,cruise missile,russia,,,100.0,2024,5,17,Friday,,
2024-05-17,2024-05-17,Unknown UAV,,Kherson oblast,1.0,1,PvKPivden/posts/pfbid0CFTDmqRu9QKasdJM7kqxmtUqh4jvUEP97yxBNRpXRErVuF3z6u6av6mQ5tFAFymkl,UAV,,,,100.0,2024,5,17,Friday,,
2024-05-17,2024-05-17,Unknown UAV,,Kirovohrad oblast,1.0,1,PvKPivden/posts/pfbid0CFTDmqRu9QKasdJM7kqxmtUqh4jvUEP97yxBNRpXRErVuF3z6u6av6mQ5tFAFymkl,UAV,,,,100.0,2024,5,17,Friday,,
2024-05-17,2024-05-17,Lancet,,Kherson oblast,1.0,1,PvKPivden/posts/pfbid0CFTDmqRu9QKasdJM7kqxmtUqh4jvUEP97yxBNRpXRErVuF3z6u6av6mQ5tFAFymkl,UAV,russia,loitering munition,ZALA Aero Group,100.0,2024,5,17,Friday,,
2024-05-17,2024-05-17,Iskander-M,,Odesa oblast,3.0,0,PvKPivden/posts/pfbid0CFTDmqRu9QKasdJM7kqxmtUqh4jvUEP97yxBNRpXRErVuF3z6u6av6mQ5tFAFymkl,ballistic missile,russia,TV-guided,,0.0,2024,5,17,Friday,,
2024-05-16,2024-05-16 ,Unknown UAV,,Kherson oblast,1.0,1,PvKPivden/posts/pfbid0sFQqZ2DmrYpefueFDjfLtDt1FsFx3v1BMkka4EkvxagTLtw9LY9n5mxMkBmXYpE2l,UAV,,,,100.0,2024,5,16,Thursday,,
2024-05-16,2024-05-16 ,Lancet,,Dnipropetrovsk oblast,1.0,1,PvKPivden/posts/pfbid0sFQqZ2DmrYpefueFDjfLtDt1FsFx3v1BMkka4EkvxagTLtw9LY9n5mxMkBmXYpE2l,UAV,russia,loitering munition,ZALA Aero Group,100.0,2024,5,16,Thursday,,
2024-05-15,2024-05-15 13:30,X-59/X-69,,Dnipro,1.0,1,pvkshid/posts/pfbid0BLvMUBCoQFnUs2jFtyJFfeXw7xCRDUthyuVpJzBkpym5spxUcGHoVYtwed9p1hTFl,cruise missile,russia,,,100.0,2024,5,15,Wednesday,,
2024-05-15,2024-05-15 08:00,ZALA,,Kharkiv oblast,1.0,1,pvkshid/posts/pfbid02VT5rV3UZ1ZfgStzfy2BZYFksPcYXqBXR3QvURqyy26MnjaRbnpH9ixFDdCbwonWel,UAV,russia,reconnaissance,ZALA Aero Group,100.0,2024,5,15,Wednesday,,
2024-05-15,2024-05-15 08:00,Supercam,,Kharkiv oblast,1.0,1,pvkshid/posts/pfbid02VT5rV3UZ1ZfgStzfy2BZYFksPcYXqBXR3QvURqyy26MnjaRbnpH9ixFDdCbwonWel,UAV,russia,reconnaissance,Unmanned Systems Group,100.0,2024,5,15,Wednesday,,
2024-05-15,2024-05-15 08:00,Orlan-10,,Kharkiv oblast,1.0,1,pvkshid/posts/pfbid02VT5rV3UZ1ZfgStzfy2BZYFksPcYXqBXR3QvURqyy26MnjaRbnpH9ixFDdCbwonWel,UAV,russia,reconnaissance,Special Technology Center,100.0,2024,5,15,Wednesday,,
2024-05-15,2024-05-15,ZALA,,Kherson oblast,1.0,1,PvKPivden/posts/pfbid02XcMBzjo9h41YfqBUkB45qiomHckZiFTE4khWkLo72iFvNBt9RcBTEQk5hSWti389l,UAV,russia,reconnaissance,ZALA Aero Group,100.0,2024,5,15,Wednesday,,
2024-05-15,2024-05-15,Supercam,,Kherson oblast,1.0,1,PvKPivden/posts/pfbid02XcMBzjo9h41YfqBUkB45qiomHckZiFTE4khWkLo72iFvNBt9RcBTEQk5hSWti389l,UAV,russia,reconnaissance,Unmanned Systems Group,100.0,2024,5,15,Wednesday,,
2024-05-14,2024-05-14 08:00,Shahed-136/131,"Chauda, Crimea",Ukraine,18.0,18,kpszsu/posts/pfbid028U9y2FBgWaTdE7xKaEUwgmdGKRtE817oe9oDCN9ivfXf7BXYFKNDMhWHHcBiobZHl,UAV,iran,loitering munition,Shahed Aviation Industries,100.0,2024,5,14,Tuesday,45.004342,35.8307884
2024-05-14,2024-05-14 08:00,Iskander-M,Crimea,Ukraine,1.0,0,kpszsu/posts/pfbid028U9y2FBgWaTdE7xKaEUwgmdGKRtE817oe9oDCN9ivfXf7BXYFKNDMhWHHcBiobZHl,ballistic missile,russia,TV-guided,,0.0,2024,5,14,Tuesday,45.00434,35.83079
2024-05-13,2024-05-13,Orlan-10,,Mykolaiv oblast,1.0,1,PvKPivden/posts/pfbid02jZPryARdbvtUS74KHAhoCg3qC5nziGb2o2obsKXqHNtGJpFG1QGmDpwfiFoSWmvGl,UAV,russia,reconnaissance,Special Technology Center,100.0,2024,5,13,Monday,,
2024-05-12,2024-05-12 19:00,Unknown UAV,,Kharkiv oblast,1.0,1,pvkshid/posts/pfbid0kZPNi167zvQ81SwCn7PiYagWrjbXKzhxkivePKeKKtQ9UBZ9qjdmkE4GaNz7dk8Bl,UAV,,,,100.0,2024,5,12,Sunday,,
2024-05-12,2024-05-12 12:00,Orlan-10,,Kharkiv oblast,1.0,1,pvkshid/posts/pfbid0kdY2PEVMbfNj3a1HoQz4zMB4Jyec8C9GzrZtZY8i8darqFcM6PAsMzg9mSeFjr9al,UAV,russia,reconnaissance,Special Technology Center,100.0,2024,5,12,Sunday,,
2024-05-12,2024-05-12,Orlan-10,,Odesa oblast,1.0,1,PvKPivden/posts/pfbid09vo2AY1BRhAgzRsWf2tcXXTSngGnScPe5R4CGp5ePvH1w1ZmcLY992PMQD1dcTKpl,UAV,russia,reconnaissance,Special Technology Center,100.0,2024,5,12,Sunday,,
2024-05-12,2024-05-12,Lancet,,Kherson oblast,1.0,1,PvKPivden/posts/pfbid09vo2AY1BRhAgzRsWf2tcXXTSngGnScPe5R4CGp5ePvH1w1ZmcLY992PMQD1dcTKpl,UAV,russia,loitering munition,ZALA Aero Group,100.0,2024,5,12,Sunday,,
2024-05-11,2024-05-11 17:00,X-59/X-69,,Kryvyi Rih,1.0,1,pvkshid/posts/pfbid0gkZbojjdA4BsbiBpp9GDKa8ygqBWJTgBXrRwueyM7hh5fxeAU7xAHpcsH26VRGB2l,cruise missile,russia,,,100.0,2024,5,11,Saturday,,
2024-05-11,2024-05-11,ZALA,,Kherson oblast,4.0,4,PvKPivden/posts/pfbid0qVqtw8UmSDFqYVpgXtMnnEmfeigMkMR1XKqKA17vEBSC8S7RhEPWo4cCcRvVN4wHl,UAV,russia,reconnaissance,ZALA Aero Group,100.0,2024,5,11,Saturday,,
2024-05-11,2024-05-11,Orlan-10,,Mykolaiv oblast,1.0,1,PvKPivden/posts/pfbid0qVqtw8UmSDFqYVpgXtMnnEmfeigMkMR1XKqKA17vEBSC8S7RhEPWo4cCcRvVN4wHl,UAV,russia,reconnaissance,Special Technology Center,100.0,2024,5,11,Saturday,,
2024-05-10,2024-05-10 17:00,X-59/X-69,,Dnipropetrovsk oblast,1.0,1,pvkshid/posts/pfbid0dAdG5PSXs2yqoAdW77Jeb8LGYRbtx5k8xh3KUUekGNWfRXLr1anydrhTN7GpjVUQl,cruise missile,russia,,,100.0,2024,5,10,Friday,,
2024-05-10,2024-05-10 08:00,Shahed-136/131,Crimea,south,10.0,10,kpszsu/posts/pfbid0umkQAFAmUdnoTDEQpKGHtHg4x39sQ8bwnHGvHBKfkXNget9FjjidtQ3HviHLD5phl,UAV,iran,loitering munition,Shahed Aviation Industries,100.0,2024,5,10,Friday,45.00434,35.83079
2024-05-10,2024-05-10 08:00,C-300/C-400,Belgorod,Kharkiv oblast,2.0,0,kpszsu/posts/pfbid0umkQAFAmUdnoTDEQpKGHtHg4x39sQ8bwnHGvHBKfkXNget9FjjidtQ3HviHLD5phl,surface-to-air missile,russia,,,0.0,2024,5,10,Friday,50.5955595,36.5873394
2024-05-10,2024-05-10,ZALA,,Kherson oblast,1.0,1,PvKPivden/posts/pfbid02pwxCpFvDEnrh9QDyqfCWptSDDzwguFezJ6mrhss9s6WnwxfGsEJ5EM5CwUUaZ8YHl,UAV,russia,reconnaissance,ZALA Aero Group,100.0,2024,5,10,Friday,,
2024-05-10,2024-05-10,Supercam,,Kherson oblast,1.0,1,PvKPivden/posts/pfbid02pwxCpFvDEnrh9QDyqfCWptSDDzwguFezJ6mrhss9s6WnwxfGsEJ5EM5CwUUaZ8YHl,UAV,russia,reconnaissance,Unmanned Systems Group,100.0,2024,5,10,Friday,,
2024-05-10,2024-05-10,Lancet,,Kherson oblast,1.0,1,PvKPivden/posts/pfbid02pwxCpFvDEnrh9QDyqfCWptSDDzwguFezJ6mrhss9s6WnwxfGsEJ5EM5CwUUaZ8YHl,UAV,russia,loitering munition,ZALA Aero Group,100.0,2024,5,10,Friday,,
2024-05-09,2024-05-09 08:00,Shahed-136/131,"Chauda, Crimea",Odesa oblast,20.0,17,kpszsu/posts/pfbid0umkQAFAmUdnoTDEQpKGHtHg4x39sQ8bwnHGvHBKfkXNget9FjjidtQ3HviHLD5phl,UAV,iran,loitering munition,Shahed Aviation Industries,85.0,2024,5,9,Thursday,45.004342,35.8307884
2024-05-09,2024-05-09,ZALA,,Kherson oblast,2.0,2,PvKPivden/posts/pfbid04kTtH2HTDJJjzM9sYkwrjZiBmuMofbWcy19eXbe2yj6YDf5nQmhWPiSXqQJfnwxjl,UAV,russia,reconnaissance,ZALA Aero Group,100.0,2024,5,9,Thursday,,
2024-05-09,2024-05-09,Supercam,,Kherson oblast,3.0,3,PvKPivden/posts/pfbid04kTtH2HTDJJjzM9sYkwrjZiBmuMofbWcy19eXbe2yj6YDf5nQmhWPiSXqQJfnwxjl,UAV,russia,reconnaissance,Unmanned Systems Group,100.0,2024,5,9,Thursday,,
2024-05-08,2024-05-08 18:00,X-59/X-69,,Dnipropetrovsk oblast,1.0,1,pvkshid/posts/pfbid029hFNcmgMqkb8pWQ2Lezaq6dx5Bccsd3rkiwQa8WiT5NUS5aLdikwRyhTVuzAbDqml,cruise missile,russia,,,100.0,2024,5,8,Wednesday,,
2024-05-08,2024-05-08 14:00,Orlan-10,,Kharkiv oblast,1.0,1,pvkshid/posts/pfbid0fneQ52kcUSE6RU5sGjJyXu1B6ZC3hT8arHLdsQVTLY5v1LazQx8i9x3e8EzzDB3nl,UAV,russia,reconnaissance,Special Technology Center,100.0,2024,5,8,Wednesday,,
2024-05-08,2024-05-08 08:00,X-59/X-69,Tokmak,Dnipropetrovsk oblast,2.0,2,kpszsu/posts/pfbid0oMLmvgF649oPmR13CVZy14S6XCnsjE7aHK7uM5YPfSMfzV74R3ug5awwXm96LZLil,cruise missile,russia,,,100.0,2024,5,8,Wednesday,47.15,35.42
2024-05-08,2024-05-08 08:00,X-47 Kinzhal,Tambov,Ukraine,1.0,0,kpszsu/posts/pfbid0oMLmvgF649oPmR13CVZy14S6XCnsjE7aHK7uM5YPfSMfzV74R3ug5awwXm96LZLil,cruise missile,russia,air-launched ballistic,,0.0,2024,5,8,Wednesday,52.731118499999994,41.434199146086904
2024-05-08,2024-05-08 08:00,X-101/X-555,Saratov,Ukraine,45.0,33,kpszsu/posts/pfbid0oMLmvgF649oPmR13CVZy14S6XCnsjE7aHK7uM5YPfSMfzV74R3ug5awwXm96LZLil,cruise missile,russia,air-launched,,73.33,2024,5,8,Wednesday,51.530018,46.034683
2024-05-08,2024-05-08 08:00,Shahed-136/131,Primorsko-Akhtarsk,Ukraine,21.0,20,kpszsu/posts/pfbid0oMLmvgF649oPmR13CVZy14S6XCnsjE7aHK7uM5YPfSMfzV74R3ug5awwXm96LZLil,UAV,iran,loitering munition,Shahed Aviation Industries,95.24,2024,5,8,Wednesday,46.043181,38.1554803
2024-05-08,2024-05-08 08:00,Kalibr,Black Sea,south,4.0,4,kpszsu/posts/pfbid0oMLmvgF649oPmR13CVZy14S6XCnsjE7aHK7uM5YPfSMfzV74R3ug5awwXm96LZLil,cruise missile,russia,,,100.0,2024,5,8,Wednesday,43.87282395,33.99380770501095
2024-05-08,2024-05-08 08:00,Iskander-M,Crimea,Ukraine,2.0,0,kpszsu/posts/pfbid0oMLmvgF649oPmR13CVZy14S6XCnsjE7aHK7uM5YPfSMfzV74R3ug5awwXm96LZLil,ballistic missile,russia,TV-guided,,0.0,2024,5,8,Wednesday,45.00434,35.83079
2024-05-08,2024-05-08 08:00,Iskander-K,Crimea,Ukraine,1.0,0,kpszsu/posts/pfbid0oMLmvgF649oPmR13CVZy14S6XCnsjE7aHK7uM5YPfSMfzV74R3ug5awwXm96LZLil,cruise missile,russia,,,0.0,2024,5,8,Wednesday,45.00434,35.83079
2024-05-07,2024-05-07 14:00,X-59/X-69,,Odesa oblast,2.0,2,PvKPivden/posts/pfbid02qYu3aAsgxcLT14gT5CKdcwRUmdRhxu1ZT3kKLd1t7kKGtApnkLxCCUrCg7q6hEtEl,cruise missile,russia,,,100.0,2024,5,7,Tuesday,,
2024-05-06,2024-05-06 13:00,X-59/X-69,,Dnipropetrovsk oblast,1.0,1,pvkshid/posts/pfbid0tmeYCijN4guXB4zbcAUfKyxfScFPWb6L9K7X8JUbWLU2VZV588qzergMfPa7nDzhl,cruise missile,russia,,,100.0,2024,5,6,Monday,,
2024-05-06,2024-05-06,Unknown UAV,,Kherson oblast,1.0,1,PvKPivden/posts/pfbid02Qrw9NKWaVyX7umiWz54v5AzW5nScFiFCkSMGfAXF4rjYWQEQ1MRRXthkAZmogaRZl,UAV,,,,100.0,2024,5,6,Monday,,
2024-05-06,2024-05-06,Shahed-136/131,Kursk,Sumy oblast,13.0,12,kpszsu/posts/pfbid02TA4Va8tkLjVQDPJXHg6nqW7qKe1PyMQAGzWkQkPtrdRZ8hvJKmTMBxGxVjaqUzRgl,UAV,iran,loitering munition,Shahed Aviation Industries,92.31,2024,5,6,Monday,51.7309249,36.1923123
2024-05-06,2024-05-06,Reconnaissance UAV,,Kherson oblast,1.0,1,PvKPivden/posts/pfbid02Qrw9NKWaVyX7umiWz54v5AzW5nScFiFCkSMGfAXF4rjYWQEQ1MRRXthkAZmogaRZl,UAV,,reconnaissance,,100.0,2024,5,6,Monday,,
2024-05-06,2024-05-06,Lancet,,Mykolaiv oblast,3.0,3,PvKPivden/posts/pfbid02Qrw9NKWaVyX7umiWz54v5AzW5nScFiFCkSMGfAXF4rjYWQEQ1MRRXthkAZmogaRZl,UAV,russia,loitering munition,ZALA Aero Group,100.0,2024,5,6,Monday,,
2024-05-05,2024-05-05 13:00,ZALA,,Zaporizhzhia oblast,1.0,1,pvkshid/posts/pfbid0qftPoRX2T7FBgCGGfWhaLC9V7FNZbSvaZk593XaiYXiR4wkCZQg4QsxoiWyGj9vhl,UAV,russia,reconnaissance,ZALA Aero Group,100.0,2024,5,5,Sunday,,
2024-05-05,2024-05-05,Shahed-136/131,"Chauda, Crimea",east,23.0,23,kpszsu/posts/pfbid0JbvKXQPgMNTyYwRMcRZN8gQpUfhi1RpMXWSRULs4wCds9eE54dMGiXiuaLtBLK64l,UAV,iran,loitering munition,Shahed Aviation Industries,100.0,2024,5,5,Sunday,45.004342,35.8307884
2024-05-05,2024-05-05,Orlan-10,,Zaporizhzhia oblast,1.0,1,pvkshid/posts/pfbid02gfCvEETVqpomEnmKyCUUXm1h5RzABbH49oCHYQ3LgdEq4wn5SxcTDR39PtYQJFwHl,UAV,russia,reconnaissance,Special Technology Center,100.0,2024,5,5,Sunday,,
2024-05-04,2024-05-04 16:15,X-59/X-69,,Dnipropetrovsk oblast,1.0,1,pvkshid/posts/pfbid02MB6ky2Tf5FVTUv1iHxKA14FK3pHtTY7obr4H6bnaCvSTNfnckUpgXJfffZrPCJ7Kl,cruise missile,russia,,,100.0,2024,5,4,Saturday,,
2024-05-04,2024-05-04,Shahed-136/131,,east,13.0,13,kpszsu/posts/pfbid02Lc7ovatcs3m67AhJXsQ7Ucu4PEZx9Q89XX5FHxFhiCb6ZoQdymDp1wy5VWJmMW9ol,UAV,iran,loitering munition,Shahed Aviation Industries,100.0,2024,5,4,Saturday,,
2024-05-04,2024-05-04,C-300,Belgorod,east,4.0,0,kpszsu/posts/pfbid02Lc7ovatcs3m67AhJXsQ7Ucu4PEZx9Q89XX5FHxFhiCb6ZoQdymDp1wy5VWJmMW9ol,surface-to-air missile,russia,,,0.0,2024,5,4,Saturday,50.5955595,36.5873394
2024-05-03,2024-05-03 23:00,Supercam,,Kharkiv oblast,1.0,1,pvkshid/posts/pfbid0s67zBZZ7qDKyCpD2HYec5Ry3ViedbuySLMbKqsYcmyFf65s9RjUWZhuK3C5tZYcrl,UAV,russia,reconnaissance,Unmanned Systems Group,100.0,2024,5,3,Friday,,
2024-05-03,2024-05-03 17:00,Supercam,,Kharkiv oblast,1.0,1,pvkshid/posts/pfbid0kS4fQNCutJGaAisiPPW9dRtruuTtDw7riUUfMQumuuboQEFvLiUjSitmh6NiAnrPl,UAV,russia,reconnaissance,Unmanned Systems Group,100.0,2024,5,3,Friday,,
